GID	DOI	DOI_GLIS_url
6418431	"10.18730/C3GHX"	"https://ssl.fao.org/glis/doi/10.18730/C3GHX"
6418434	"No DOI assigned"	"No DOI assigned"
6418440	"No DOI assigned"	"No DOI assigned"
6418443	"No DOI assigned"	"No DOI assigned"
6418445	"10.18730/C3GP$"	"https://ssl.fao.org/glis/doi/10.18730/C3GP$"
6418446	"10.18730/C3GN~"	"https://ssl.fao.org/glis/doi/10.18730/C3GN~"
6418449	"No DOI assigned"	"No DOI assigned"
6418460	"No DOI assigned"	"No DOI assigned"
6418473	"No DOI assigned"	"No DOI assigned"
6418480	"10.18730/C35G9"	"https://ssl.fao.org/glis/doi/10.18730/C35G9"
6418482	"10.18730/C35JB"	"https://ssl.fao.org/glis/doi/10.18730/C35JB"
6418483	"No DOI assigned"	"No DOI assigned"
6418492	"10.18730/C35YQ"	"https://ssl.fao.org/glis/doi/10.18730/C35YQ"
6418493	"10.18730/C3GBQ"	"https://ssl.fao.org/glis/doi/10.18730/C3GBQ"
6418494	"No DOI assigned"	"No DOI assigned"
6418501	"10.18730/C360S"	"https://ssl.fao.org/glis/doi/10.18730/C360S"
6418502	"10.18730/C3GGW"	"https://ssl.fao.org/glis/doi/10.18730/C3GGW"
6418504	"No DOI assigned"	"No DOI assigned"
6418505	"No DOI assigned"	"No DOI assigned"
6418506	"No DOI assigned"	"No DOI assigned"
6418507	"10.18730/C3GJY"	"https://ssl.fao.org/glis/doi/10.18730/C3GJY"
6418509	"No DOI assigned"	"No DOI assigned"
6418510	"10.18730/C3GKZ"	"https://ssl.fao.org/glis/doi/10.18730/C3GKZ"
6418511	"No DOI assigned"	"No DOI assigned"
6418512	"10.18730/C3GM*"	"https://ssl.fao.org/glis/doi/10.18730/C3GM*"
6418514	"No DOI assigned"	"No DOI assigned"
6418519	"10.18730/C3FG~"	"https://ssl.fao.org/glis/doi/10.18730/C3FG~"
6418520	"No DOI assigned"	"No DOI assigned"
6418521	"10.18730/C3FH$"	"https://ssl.fao.org/glis/doi/10.18730/C3FH$"
6418522	"10.18730/C3FJ="	"https://ssl.fao.org/glis/doi/10.18730/C3FJ="
6418523	"No DOI assigned"	"No DOI assigned"
6418525	"No DOI assigned"	"No DOI assigned"
6418526	"10.18730/C3FKU"	"https://ssl.fao.org/glis/doi/10.18730/C3FKU"
6418530	"10.18730/C3FM0"	"https://ssl.fao.org/glis/doi/10.18730/C3FM0"
6418531	"10.18730/C3FN1"	"https://ssl.fao.org/glis/doi/10.18730/C3FN1"
6418533	"10.18730/C3FR4"	"https://ssl.fao.org/glis/doi/10.18730/C3FR4"
6418536	"10.18730/C3FS5"	"https://ssl.fao.org/glis/doi/10.18730/C3FS5"
6418541	"10.18730/C3FT6"	"https://ssl.fao.org/glis/doi/10.18730/C3FT6"
6418542	"10.18730/C4W1F"	"https://ssl.fao.org/glis/doi/10.18730/C4W1F"
6418543	"10.18730/C5TDS"	"https://ssl.fao.org/glis/doi/10.18730/C5TDS"
6418546	"10.18730/C3FV7"	"https://ssl.fao.org/glis/doi/10.18730/C3FV7"
6418558	"10.18730/C3FX9"	"https://ssl.fao.org/glis/doi/10.18730/C3FX9"
6418561	"10.18730/C35MD"	"https://ssl.fao.org/glis/doi/10.18730/C35MD"
6418562	"10.18730/C35QG"	"https://ssl.fao.org/glis/doi/10.18730/C35QG"
6418573	"No DOI assigned"	"No DOI assigned"
6418584	"10.18730/C5T6J"	"https://ssl.fao.org/glis/doi/10.18730/C5T6J"
6418592	"No DOI assigned"	"No DOI assigned"
6418594	"No DOI assigned"	"No DOI assigned"
6418595	"No DOI assigned"	"No DOI assigned"
6418596	"10.18730/C35TK"	"https://ssl.fao.org/glis/doi/10.18730/C35TK"
6418597	"10.18730/C35VM"	"https://ssl.fao.org/glis/doi/10.18730/C35VM"
6418598	"10.18730/C35WN"	"https://ssl.fao.org/glis/doi/10.18730/C35WN"
6418600	"10.18730/C3G6J"	"https://ssl.fao.org/glis/doi/10.18730/C3G6J"
6418612	"No DOI assigned"	"No DOI assigned"
6418614	"10.18730/C3GRU"	"https://ssl.fao.org/glis/doi/10.18730/C3GRU"
6418624	"10.18730/C3GS0"	"https://ssl.fao.org/glis/doi/10.18730/C3GS0"
6418625	"No DOI assigned"	"No DOI assigned"
6418640	"10.18730/C3GW3"	"https://ssl.fao.org/glis/doi/10.18730/C3GW3"
6418641	"10.18730/C3GX4"	"https://ssl.fao.org/glis/doi/10.18730/C3GX4"
6418642	"No DOI assigned"	"No DOI assigned"
6418663	"10.18730/C3GY5"	"https://ssl.fao.org/glis/doi/10.18730/C3GY5"
6418680	"10.18730/C3FW8"	"https://ssl.fao.org/glis/doi/10.18730/C3FW8"
6424271	"No DOI assigned"	"No DOI assigned"
6424275	"10.18730/C3M2Z"	"https://ssl.fao.org/glis/doi/10.18730/C3M2Z"
6424278	"10.18730/C3H9G"	"https://ssl.fao.org/glis/doi/10.18730/C3H9G"
6424280	"10.18730/C4WY7"	"https://ssl.fao.org/glis/doi/10.18730/C4WY7"
6424281	"10.18730/C3M3*"	"https://ssl.fao.org/glis/doi/10.18730/C3M3*"
6424282	"No DOI assigned"	"No DOI assigned"
6424283	"No DOI assigned"	"No DOI assigned"
6424284	"No DOI assigned"	"No DOI assigned"
6424291	"No DOI assigned"	"No DOI assigned"
6424292	"No DOI assigned"	"No DOI assigned"
6424295	"No DOI assigned"	"No DOI assigned"
6424296	"10.18730/C4SRG"	"https://ssl.fao.org/glis/doi/10.18730/C4SRG"
6424300	"10.18730/C3M4~"	"https://ssl.fao.org/glis/doi/10.18730/C3M4~"
6424301	"10.18730/C371N"	"https://ssl.fao.org/glis/doi/10.18730/C371N"
6424305	"10.18730/C3M5$"	"https://ssl.fao.org/glis/doi/10.18730/C3M5$"
6424306	"10.18730/C3M6="	"https://ssl.fao.org/glis/doi/10.18730/C3M6="
6424307	"10.18730/C3M7U"	"https://ssl.fao.org/glis/doi/10.18730/C3M7U"
6424312	"10.18730/C372P"	"https://ssl.fao.org/glis/doi/10.18730/C372P"
6424313	"No DOI assigned"	"No DOI assigned"
6424315	"No DOI assigned"	"No DOI assigned"
6424316	"10.18730/C3M80"	"https://ssl.fao.org/glis/doi/10.18730/C3M80"
6424319	"No DOI assigned"	"No DOI assigned"
6424323	"10.18730/C3M91"	"https://ssl.fao.org/glis/doi/10.18730/C3M91"
6424326	"No DOI assigned"	"No DOI assigned"
6424329	"10.18730/C3MA2"	"https://ssl.fao.org/glis/doi/10.18730/C3MA2"
6424330	"10.18730/C3MB3"	"https://ssl.fao.org/glis/doi/10.18730/C3MB3"
6424331	"10.18730/C3MC4"	"https://ssl.fao.org/glis/doi/10.18730/C3MC4"
6424333	"No DOI assigned"	"No DOI assigned"
6424358	"No DOI assigned"	"No DOI assigned"
6424400	"10.18730/C367*"	"https://ssl.fao.org/glis/doi/10.18730/C367*"
6424401	"No DOI assigned"	"No DOI assigned"
6424402	"10.18730/C373Q"	"https://ssl.fao.org/glis/doi/10.18730/C373Q"
6424403	"10.18730/C368~"	"https://ssl.fao.org/glis/doi/10.18730/C368~"
6424405	"No DOI assigned"	"No DOI assigned"
6424410	"10.18730/C3MD5"	"https://ssl.fao.org/glis/doi/10.18730/C3MD5"
6424414	"10.18730/C3ME6"	"https://ssl.fao.org/glis/doi/10.18730/C3ME6"
6424416	"10.18730/C3MF7"	"https://ssl.fao.org/glis/doi/10.18730/C3MF7"
6424417	"No DOI assigned"	"No DOI assigned"
6424422	"10.18730/C374R"	"https://ssl.fao.org/glis/doi/10.18730/C374R"
6424423	"No DOI assigned"	"No DOI assigned"
6424425	"10.18730/C375S"	"https://ssl.fao.org/glis/doi/10.18730/C375S"
6424426	"10.18730/C3MG8"	"https://ssl.fao.org/glis/doi/10.18730/C3MG8"
6424427	"10.18730/C3MH9"	"https://ssl.fao.org/glis/doi/10.18730/C3MH9"
6424428	"No DOI assigned"	"No DOI assigned"
6424429	"No DOI assigned"	"No DOI assigned"
6424430	"10.18730/C3MJA"	"https://ssl.fao.org/glis/doi/10.18730/C3MJA"
6424431	"No DOI assigned"	"No DOI assigned"
6424432	"10.18730/C3MKB"	"https://ssl.fao.org/glis/doi/10.18730/C3MKB"
6424433	"10.18730/C3MMC"	"https://ssl.fao.org/glis/doi/10.18730/C3MMC"
6424434	"10.18730/C376T"	"https://ssl.fao.org/glis/doi/10.18730/C376T"
6424435	"No DOI assigned"	"No DOI assigned"
6424436	"10.18730/C3MND"	"https://ssl.fao.org/glis/doi/10.18730/C3MND"
6424437	"No DOI assigned"	"No DOI assigned"
6424438	"10.18730/C3MPE"	"https://ssl.fao.org/glis/doi/10.18730/C3MPE"
6424440	"10.18730/C3MQF"	"https://ssl.fao.org/glis/doi/10.18730/C3MQF"
6424441	"10.18730/C3MRG"	"https://ssl.fao.org/glis/doi/10.18730/C3MRG"
6424442	"No DOI assigned"	"No DOI assigned"
6424444	"No DOI assigned"	"No DOI assigned"
6424448	"No DOI assigned"	"No DOI assigned"
6424458	"No DOI assigned"	"No DOI assigned"
6424460	"10.18730/C3MSH"	"https://ssl.fao.org/glis/doi/10.18730/C3MSH"
6424461	"10.18730/C3MTJ"	"https://ssl.fao.org/glis/doi/10.18730/C3MTJ"
6424463	"10.18730/C3MVK"	"https://ssl.fao.org/glis/doi/10.18730/C3MVK"
6424464	"10.18730/C3MWM"	"https://ssl.fao.org/glis/doi/10.18730/C3MWM"
6424469	"10.18730/C3MXN"	"https://ssl.fao.org/glis/doi/10.18730/C3MXN"
6424473	"No DOI assigned"	"No DOI assigned"
6424478	"10.18730/C3MYP"	"https://ssl.fao.org/glis/doi/10.18730/C3MYP"
6424484	"No DOI assigned"	"No DOI assigned"
6424519	"No DOI assigned"	"No DOI assigned"
6424527	"10.18730/C3MZQ"	"https://ssl.fao.org/glis/doi/10.18730/C3MZQ"
6424530	"No DOI assigned"	"No DOI assigned"
6424533	"No DOI assigned"	"No DOI assigned"
6424534	"10.18730/C3N0R"	"https://ssl.fao.org/glis/doi/10.18730/C3N0R"
6424535	"No DOI assigned"	"No DOI assigned"
6424547	"No DOI assigned"	"No DOI assigned"
6424549	"10.18730/C3N1S"	"https://ssl.fao.org/glis/doi/10.18730/C3N1S"
6424557	"10.18730/C3N2T"	"https://ssl.fao.org/glis/doi/10.18730/C3N2T"
6424560	"10.18730/C3N3V"	"https://ssl.fao.org/glis/doi/10.18730/C3N3V"
6424571	"No DOI assigned"	"No DOI assigned"
6424579	"10.18730/C3N4W"	"https://ssl.fao.org/glis/doi/10.18730/C3N4W"
6424583	"No DOI assigned"	"No DOI assigned"
6424584	"10.18730/C3N5X"	"https://ssl.fao.org/glis/doi/10.18730/C3N5X"
6424587	"No DOI assigned"	"No DOI assigned"
6424588	"No DOI assigned"	"No DOI assigned"
6424589	"No DOI assigned"	"No DOI assigned"
6424599	"No DOI assigned"	"No DOI assigned"
6424619	"10.18730/C366Z"	"https://ssl.fao.org/glis/doi/10.18730/C366Z"
6424629	"10.18730/C377V"	"https://ssl.fao.org/glis/doi/10.18730/C377V"
6424677	"10.18730/C3N6Y"	"https://ssl.fao.org/glis/doi/10.18730/C3N6Y"
6424690	"No DOI assigned"	"No DOI assigned"
6424705	"10.18730/C3N7Z"	"https://ssl.fao.org/glis/doi/10.18730/C3N7Z"
6424708	"No DOI assigned"	"No DOI assigned"
6424710	"No DOI assigned"	"No DOI assigned"
6424801	"No DOI assigned"	"No DOI assigned"
6424802	"No DOI assigned"	"No DOI assigned"
6424803	"No DOI assigned"	"No DOI assigned"
6424804	"10.18730/C3N8*"	"https://ssl.fao.org/glis/doi/10.18730/C3N8*"
6424805	"10.18730/C3N9~"	"https://ssl.fao.org/glis/doi/10.18730/C3N9~"
6424807	"No DOI assigned"	"No DOI assigned"
6424815	"No DOI assigned"	"No DOI assigned"
6424816	"10.18730/C3NA$"	"https://ssl.fao.org/glis/doi/10.18730/C3NA$"
6424820	"10.18730/C3NB="	"https://ssl.fao.org/glis/doi/10.18730/C3NB="
6424823	"10.18730/C3NCU"	"https://ssl.fao.org/glis/doi/10.18730/C3NCU"
6424831	"10.18730/C3ND0"	"https://ssl.fao.org/glis/doi/10.18730/C3ND0"
6424833	"10.18730/C3NE1"	"https://ssl.fao.org/glis/doi/10.18730/C3NE1"
6424839	"10.18730/C3NF2"	"https://ssl.fao.org/glis/doi/10.18730/C3NF2"
6424849	"10.18730/C2WXY"	"https://ssl.fao.org/glis/doi/10.18730/C2WXY"
6424850	"10.18730/C2DQS"	"https://ssl.fao.org/glis/doi/10.18730/C2DQS"
6424851	"No DOI assigned"	"No DOI assigned"
6424852	"No DOI assigned"	"No DOI assigned"
6424853	"10.18730/C2TGV"	"https://ssl.fao.org/glis/doi/10.18730/C2TGV"
6424854	"No DOI assigned"	"No DOI assigned"
6424855	"No DOI assigned"	"No DOI assigned"
6424856	"No DOI assigned"	"No DOI assigned"
6424857	"No DOI assigned"	"No DOI assigned"
6424858	"No DOI assigned"	"No DOI assigned"
6424859	"No DOI assigned"	"No DOI assigned"
6424860	"No DOI assigned"	"No DOI assigned"
6424861	"10.18730/C2DRT"	"https://ssl.fao.org/glis/doi/10.18730/C2DRT"
6424862	"10.18730/C2WYZ"	"https://ssl.fao.org/glis/doi/10.18730/C2WYZ"
6424863	"10.18730/C2DSV"	"https://ssl.fao.org/glis/doi/10.18730/C2DSV"
6424864	"10.18730/C2BET"	"https://ssl.fao.org/glis/doi/10.18730/C2BET"
6424865	"10.18730/C2BFV"	"https://ssl.fao.org/glis/doi/10.18730/C2BFV"
6424866	"No DOI assigned"	"No DOI assigned"
6424867	"10.18730/C3SX~"	"https://ssl.fao.org/glis/doi/10.18730/C3SX~"
6424868	"10.18730/C3SY$"	"https://ssl.fao.org/glis/doi/10.18730/C3SY$"
6424869	"10.18730/C2BGW"	"https://ssl.fao.org/glis/doi/10.18730/C2BGW"
6424870	"10.18730/C2WZ*"	"https://ssl.fao.org/glis/doi/10.18730/C2WZ*"
6424871	"10.18730/C2BHX"	"https://ssl.fao.org/glis/doi/10.18730/C2BHX"
6424872	"No DOI assigned"	"No DOI assigned"
6424873	"10.18730/C2BJY"	"https://ssl.fao.org/glis/doi/10.18730/C2BJY"
6424874	"10.18730/C2BKZ"	"https://ssl.fao.org/glis/doi/10.18730/C2BKZ"
6424876	"10.18730/C2Q3X"	"https://ssl.fao.org/glis/doi/10.18730/C2Q3X"
6424877	"10.18730/C2Q4Y"	"https://ssl.fao.org/glis/doi/10.18730/C2Q4Y"
6424878	"10.18730/C2X0~"	"https://ssl.fao.org/glis/doi/10.18730/C2X0~"
6424879	"10.18730/C2DTW"	"https://ssl.fao.org/glis/doi/10.18730/C2DTW"
6431272	"10.18730/C3KMH"	"https://ssl.fao.org/glis/doi/10.18730/C3KMH"
6431275	"10.18730/C3KNJ"	"https://ssl.fao.org/glis/doi/10.18730/C3KNJ"
6431301	"No DOI assigned"	"No DOI assigned"
6431305	"10.18730/C3KPK"	"https://ssl.fao.org/glis/doi/10.18730/C3KPK"
6431312	"10.18730/C3KQM"	"https://ssl.fao.org/glis/doi/10.18730/C3KQM"
6431336	"10.18730/C3KWS"	"https://ssl.fao.org/glis/doi/10.18730/C3KWS"
6431351	"No DOI assigned"	"No DOI assigned"
6431358	"10.18730/C4WT3"	"https://ssl.fao.org/glis/doi/10.18730/C4WT3"
6463633	"10.18730/C44ZH"	"https://ssl.fao.org/glis/doi/10.18730/C44ZH"
6463635	"No DOI assigned"	"No DOI assigned"
6463797	"10.18730/C450J"	"https://ssl.fao.org/glis/doi/10.18730/C450J"
6463812	"10.18730/C451K"	"https://ssl.fao.org/glis/doi/10.18730/C451K"
6463832	"10.18730/C452M"	"https://ssl.fao.org/glis/doi/10.18730/C452M"
6464368	"No DOI assigned"	"No DOI assigned"
6464471	"10.18730/C453N"	"https://ssl.fao.org/glis/doi/10.18730/C453N"
6469307	"10.18730/C4SSH"	"https://ssl.fao.org/glis/doi/10.18730/C4SSH"
6487319	"No DOI assigned"	"No DOI assigned"
6487322	"10.18730/C3H7E"	"https://ssl.fao.org/glis/doi/10.18730/C3H7E"
6487335	"10.18730/C3H8F"	"https://ssl.fao.org/glis/doi/10.18730/C3H8F"
6487349	"10.18730/C364X"	"https://ssl.fao.org/glis/doi/10.18730/C364X"
6487387	"10.18730/C3H3A"	"https://ssl.fao.org/glis/doi/10.18730/C3H3A"
6487392	"10.18730/C3H4B"	"https://ssl.fao.org/glis/doi/10.18730/C3H4B"
6487393	"10.18730/C3H5C"	"https://ssl.fao.org/glis/doi/10.18730/C3H5C"
6487394	"10.18730/C3H6D"	"https://ssl.fao.org/glis/doi/10.18730/C3H6D"
6487396	"10.18730/C36YJ"	"https://ssl.fao.org/glis/doi/10.18730/C36YJ"
6487409	"10.18730/C3KRN"	"https://ssl.fao.org/glis/doi/10.18730/C3KRN"
6487413	"10.18730/C3KSP"	"https://ssl.fao.org/glis/doi/10.18730/C3KSP"
6487421	"10.18730/C3KTQ"	"https://ssl.fao.org/glis/doi/10.18730/C3KTQ"
6487426	"No DOI assigned"	"No DOI assigned"
6487467	"10.18730/C3KVR"	"https://ssl.fao.org/glis/doi/10.18730/C3KVR"
6487480	"No DOI assigned"	"No DOI assigned"
6487493	"10.18730/C362V"	"https://ssl.fao.org/glis/doi/10.18730/C362V"
6487497	"10.18730/C3KXT"	"https://ssl.fao.org/glis/doi/10.18730/C3KXT"
6487524	"10.18730/C3KYV"	"https://ssl.fao.org/glis/doi/10.18730/C3KYV"
6487525	"10.18730/C36ZK"	"https://ssl.fao.org/glis/doi/10.18730/C36ZK"
6487535	"10.18730/C3KZW"	"https://ssl.fao.org/glis/doi/10.18730/C3KZW"
6487536	"10.18730/C370M"	"https://ssl.fao.org/glis/doi/10.18730/C370M"
6487549	"10.18730/C363W"	"https://ssl.fao.org/glis/doi/10.18730/C363W"
6487724	"10.18730/C3M0X"	"https://ssl.fao.org/glis/doi/10.18730/C3M0X"
6487730	"10.18730/C3M1Y"	"https://ssl.fao.org/glis/doi/10.18730/C3M1Y"
6487731	"10.18730/C365Y"	"https://ssl.fao.org/glis/doi/10.18730/C365Y"
6489532	"No DOI assigned"	"No DOI assigned"
6489534	"10.18730/C3WC1"	"https://ssl.fao.org/glis/doi/10.18730/C3WC1"
6489541	"10.18730/C3WVG"	"https://ssl.fao.org/glis/doi/10.18730/C3WVG"
6489555	"10.18730/C3X1P"	"https://ssl.fao.org/glis/doi/10.18730/C3X1P"
6489562	"10.18730/C3X0N"	"https://ssl.fao.org/glis/doi/10.18730/C3X0N"
6489565	"10.18730/C3W9="	"https://ssl.fao.org/glis/doi/10.18730/C3W9="
6489569	"10.18730/C3WTF"	"https://ssl.fao.org/glis/doi/10.18730/C3WTF"
6489570	"10.18730/C3WRD"	"https://ssl.fao.org/glis/doi/10.18730/C3WRD"
6489572	"10.18730/C3WSE"	"https://ssl.fao.org/glis/doi/10.18730/C3WSE"
6489583	"No DOI assigned"	"No DOI assigned"
6489593	"10.18730/C3WAU"	"https://ssl.fao.org/glis/doi/10.18730/C3WAU"
6489761	"No DOI assigned"	"No DOI assigned"
6489912	"No DOI assigned"	"No DOI assigned"
6502788	"No DOI assigned"	"No DOI assigned"
6502801	"No DOI assigned"	"No DOI assigned"
6555049	"No DOI assigned"	"No DOI assigned"
6560376	"No DOI assigned"	"No DOI assigned"
6560402	"No DOI assigned"	"No DOI assigned"
6560423	"No DOI assigned"	"No DOI assigned"
6560506	"No DOI assigned"	"No DOI assigned"
6560509	"No DOI assigned"	"No DOI assigned"
6560513	"No DOI assigned"	"No DOI assigned"
6560529	"No DOI assigned"	"No DOI assigned"
6560594	"No DOI assigned"	"No DOI assigned"
6560667	"No DOI assigned"	"No DOI assigned"
6560698	"No DOI assigned"	"No DOI assigned"
6560760	"No DOI assigned"	"No DOI assigned"
6560775	"No DOI assigned"	"No DOI assigned"
6560830	"No DOI assigned"	"No DOI assigned"
6560836	"No DOI assigned"	"No DOI assigned"
6560839	"No DOI assigned"	"No DOI assigned"
6560844	"No DOI assigned"	"No DOI assigned"
6560887	"No DOI assigned"	"No DOI assigned"
6560893	"No DOI assigned"	"No DOI assigned"
6560901	"No DOI assigned"	"No DOI assigned"
6560930	"No DOI assigned"	"No DOI assigned"
6561030	"No DOI assigned"	"No DOI assigned"
6561277	"No DOI assigned"	"No DOI assigned"
6561764	"No DOI assigned"	"No DOI assigned"
6561769	"No DOI assigned"	"No DOI assigned"
6561770	"No DOI assigned"	"No DOI assigned"
6561776	"No DOI assigned"	"No DOI assigned"
6564676	"No DOI assigned"	"No DOI assigned"
6564744	"10.18730/C49MJ"	"https://ssl.fao.org/glis/doi/10.18730/C49MJ"
6564777	"No DOI assigned"	"No DOI assigned"
6564964	"No DOI assigned"	"No DOI assigned"
6565008	"10.18730/C49WT"	"https://ssl.fao.org/glis/doi/10.18730/C49WT"
6565012	"No DOI assigned"	"No DOI assigned"
6565037	"No DOI assigned"	"No DOI assigned"
6565042	"No DOI assigned"	"No DOI assigned"
6565044	"10.18730/C4A0Y"	"https://ssl.fao.org/glis/doi/10.18730/C4A0Y"
6565052	"No DOI assigned"	"No DOI assigned"
6565063	"10.18730/C5NNN"	"https://ssl.fao.org/glis/doi/10.18730/C5NNN"
6565206	"10.18730/C4A4$"	"https://ssl.fao.org/glis/doi/10.18730/C4A4$"
6565209	"No DOI assigned"	"No DOI assigned"
6565276	"10.18730/C4K7X"	"https://ssl.fao.org/glis/doi/10.18730/C4K7X"
6565292	"No DOI assigned"	"No DOI assigned"
6565465	"10.18730/C4A5="	"https://ssl.fao.org/glis/doi/10.18730/C4A5="
6565470	"No DOI assigned"	"No DOI assigned"
6565553	"10.18730/C4K9Z"	"https://ssl.fao.org/glis/doi/10.18730/C4K9Z"
6565554	"10.18730/C4A92"	"https://ssl.fao.org/glis/doi/10.18730/C4A92"
6565563	"No DOI assigned"	"No DOI assigned"
6565566	"10.18730/C4KA*"	"https://ssl.fao.org/glis/doi/10.18730/C4KA*"
6565632	"10.18730/C4AA3"	"https://ssl.fao.org/glis/doi/10.18730/C4AA3"
6565686	"10.18730/C4AMD"	"https://ssl.fao.org/glis/doi/10.18730/C4AMD"
6565774	"No DOI assigned"	"No DOI assigned"
6565838	"10.18730/C49RP"	"https://ssl.fao.org/glis/doi/10.18730/C49RP"
6565889	"10.18730/C49SQ"	"https://ssl.fao.org/glis/doi/10.18730/C49SQ"
6565919	"No DOI assigned"	"No DOI assigned"
6565952	"No DOI assigned"	"No DOI assigned"
6566016	"10.18730/C49YW"	"https://ssl.fao.org/glis/doi/10.18730/C49YW"
6566018	"No DOI assigned"	"No DOI assigned"
6566033	"No DOI assigned"	"No DOI assigned"
6566034	"No DOI assigned"	"No DOI assigned"
6566036	"No DOI assigned"	"No DOI assigned"
6566037	"10.18730/C4A1Z"	"https://ssl.fao.org/glis/doi/10.18730/C4A1Z"
6566038	"No DOI assigned"	"No DOI assigned"
6566054	"No DOI assigned"	"No DOI assigned"
6566056	"10.18730/C4A2*"	"https://ssl.fao.org/glis/doi/10.18730/C4A2*"
6566292	"No DOI assigned"	"No DOI assigned"
6566316	"No DOI assigned"	"No DOI assigned"
6566543	"No DOI assigned"	"No DOI assigned"
6566544	"No DOI assigned"	"No DOI assigned"
6566562	"10.18730/C4B3W"	"https://ssl.fao.org/glis/doi/10.18730/C4B3W"
6566595	"No DOI assigned"	"No DOI assigned"
6566596	"10.18730/C4B6Z"	"https://ssl.fao.org/glis/doi/10.18730/C4B6Z"
6566638	"No DOI assigned"	"No DOI assigned"
6566665	"No DOI assigned"	"No DOI assigned"
6566764	"10.18730/C4B9$"	"https://ssl.fao.org/glis/doi/10.18730/C4B9$"
6566775	"10.18730/C4BA="	"https://ssl.fao.org/glis/doi/10.18730/C4BA="
6566781	"10.18730/C5NQQ"	"https://ssl.fao.org/glis/doi/10.18730/C5NQQ"
6566784	"10.18730/C4BBU"	"https://ssl.fao.org/glis/doi/10.18730/C4BBU"
6566798	"10.18730/C4BE2"	"https://ssl.fao.org/glis/doi/10.18730/C4BE2"
6566799	"10.18730/C4BF3"	"https://ssl.fao.org/glis/doi/10.18730/C4BF3"
6566815	"10.18730/C4BK7"	"https://ssl.fao.org/glis/doi/10.18730/C4BK7"
6566821	"10.18730/C4BM8"	"https://ssl.fao.org/glis/doi/10.18730/C4BM8"
6566828	"10.18730/C4KN6"	"https://ssl.fao.org/glis/doi/10.18730/C4KN6"
6566830	"No DOI assigned"	"No DOI assigned"
6566843	"No DOI assigned"	"No DOI assigned"
6566845	"No DOI assigned"	"No DOI assigned"
6566857	"10.18730/C4BQB"	"https://ssl.fao.org/glis/doi/10.18730/C4BQB"
6566860	"No DOI assigned"	"No DOI assigned"
6566867	"No DOI assigned"	"No DOI assigned"
6566873	"No DOI assigned"	"No DOI assigned"
6566876	"No DOI assigned"	"No DOI assigned"
6566879	"10.18730/C4BRC"	"https://ssl.fao.org/glis/doi/10.18730/C4BRC"
6566882	"No DOI assigned"	"No DOI assigned"
6566883	"10.18730/C5NSS"	"https://ssl.fao.org/glis/doi/10.18730/C5NSS"
6566892	"No DOI assigned"	"No DOI assigned"
6567003	"No DOI assigned"	"No DOI assigned"
6567022	"10.18730/C4BZK"	"https://ssl.fao.org/glis/doi/10.18730/C4BZK"
6567026	"10.18730/C4C0M"	"https://ssl.fao.org/glis/doi/10.18730/C4C0M"
6567071	"10.18730/C4C2P"	"https://ssl.fao.org/glis/doi/10.18730/C4C2P"
6567114	"10.18730/C4C5S"	"https://ssl.fao.org/glis/doi/10.18730/C4C5S"
6567130	"No DOI assigned"	"No DOI assigned"
6567133	"10.18730/C4C6T"	"https://ssl.fao.org/glis/doi/10.18730/C4C6T"
6567136	"No DOI assigned"	"No DOI assigned"
6567137	"No DOI assigned"	"No DOI assigned"
6567139	"No DOI assigned"	"No DOI assigned"
6567153	"10.18730/C4C7V"	"https://ssl.fao.org/glis/doi/10.18730/C4C7V"
6567164	"No DOI assigned"	"No DOI assigned"
6567167	"No DOI assigned"	"No DOI assigned"
6567268	"No DOI assigned"	"No DOI assigned"
6567274	"10.18730/C4KSA"	"https://ssl.fao.org/glis/doi/10.18730/C4KSA"
6567293	"No DOI assigned"	"No DOI assigned"
6567294	"10.18730/C4CBZ"	"https://ssl.fao.org/glis/doi/10.18730/C4CBZ"
6567301	"10.18730/C4KTB"	"https://ssl.fao.org/glis/doi/10.18730/C4KTB"
6567306	"10.18730/C4CC*"	"https://ssl.fao.org/glis/doi/10.18730/C4CC*"
6567313	"10.18730/C4KVC"	"https://ssl.fao.org/glis/doi/10.18730/C4KVC"
6567322	"No DOI assigned"	"No DOI assigned"
6567324	"10.18730/C4CD~"	"https://ssl.fao.org/glis/doi/10.18730/C4CD~"
6567326	"No DOI assigned"	"No DOI assigned"
6567327	"No DOI assigned"	"No DOI assigned"
6567379	"10.18730/C4CGU"	"https://ssl.fao.org/glis/doi/10.18730/C4CGU"
6567381	"10.18730/C4CH0"	"https://ssl.fao.org/glis/doi/10.18730/C4CH0"
